PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.656277;-0.21178;5;3;77;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:25;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.656321;-0.211784;5;3;64;3;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:28;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.656358;-0.211786;5;4;89;85;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:30;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.656396;-0.211781;5;4;42;3;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:33;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.656434;-0.211774;5;5;19;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:36;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.656472;-0.211762;5;5;10;1;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:38;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.656514;-0.211754;5;5;4;4;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:41;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.656555;-0.211746;5;5;2;2;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:43;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656592;-0.211735;5;5;9;6;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:46;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656634;-0.211721;5;5;5;6;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:48;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.656678;-0.21171;5;5;8;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:51;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.656714;-0.2117;5;5;2;4;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:54;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656759;-0.211695;5;5;1;2;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:32:57;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.656795;-0.211687;3;5;2;8;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:33:01;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.656838;-0.211686;5;6;23;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:22;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656874;-0.211688;5;7;8;4;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:24;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656913;-0.211682;5;6;3;5;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:27;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.656951;-0.211676;5;6;41;409;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:29;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.656989;-0.211667;5;6;47;6;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:32;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657031;-0.211662;5;6;9;1;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:34;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.65707;-0.21166;5;6;0;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:37;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.65711;-0.211656;5;6;98;1;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:40;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-70;-95;-24.0;;;;;;39.657146;-0.211654;5;6;24;1;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:42;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657188;-0.211652;5;6;41;132;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:44;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657226;-0.211649;5;7;11;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:47;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657271;-0.211662;5;7;22;7;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:50;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657308;-0.211655;5;7;10;2;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:52;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657349;-0.211652;5;7;38;8;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:55;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657387;-0.211648;5;7;27;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:34:57;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657428;-0.211648;5;6;33;17;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:00;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657465;-0.211634;4;5;0;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:03;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657503;-0.211614;4;6;45;6;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:05;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.65754;-0.211626;4;6;48;7;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:08;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.657579;-0.211638;2;4;35;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:12;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657615;-0.211617;4;3;19;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:33;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657657;-0.211633;5;3;20;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:35;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.657696;-0.211653;5;3;49;11;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:38;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.65772;-0.211699;5;3;42;9;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:40;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657723;-0.211756;5;3;47;30;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:42;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657729;-0.211808;4;3;15;13;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:45;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657728;-0.211862;5;3;23;16;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:47;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657727;-0.211914;5;3;26;44;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:50;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.657733;-0.211965;5;3;14;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:53;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657764;-0.211996;5;3;0;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:55;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657784;-0.21204;5;3;9;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:35:59;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.657822;-0.212053;5;3;12;9;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:02;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.657859;-0.212027;5;3;11;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:04;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657899;-0.21201;5;3;4;7;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:07;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-69;-94;-24.0;;;;;;39.657933;-0.211987;5;3;6;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:10;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.657974;-0.211988;5;3;9;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:12;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658014;-0.211987;5;3;17;25;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:15;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658051;-0.211991;5;3;18;10;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:18;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.658092;-0.211997;5;3;23;27;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:21;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-68;-93;-24.0;;;;;;39.658127;-0.212004;5;3;11;11;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:23;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658164;-0.21201;5;3;22;28;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:25;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658198;-0.21203;4;3;0;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:43;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658237;-0.212048;5;3;24;31;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:46;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658275;-0.21207;5;3;65;83;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:49;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658308;-0.212107;5;3;61;75;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:51;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658338;-0.212144;5;3;21;13;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:54;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658365;-0.21218;5;3;34;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:36:56;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.65839;-0.212232;5;3;47;65;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:00;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658412;-0.212284;5;3;140;1850;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:03;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658435;-0.21233;5;3;0;0;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:05;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-64;-89;-24.0;;;;;;39.658455;-0.212372;5;3;130;92;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:08;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658481;-0.212414;5;3;5;6;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:11;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658506;-0.212453;5;3;12;89;5000.0;5;0;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:13;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.65853;-0.21249;5;3;0;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:16;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658556;-0.21253;5;3;0;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:18;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-67;-92;-24.0;;;;;;39.658584;-0.212565;5;3;0;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:21;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-65;-90;-24.0;;;;;;39.658608;-0.212604;5;3;318;314;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:24;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658635;-0.212644;5;3;0;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:37:26;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-66;-91;-24.0;;;;;;39.658642;-0.21273;0;3;1619;703;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:38:18;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-63;-88;-24.0;;;;;;39.658691;-0.212736;6;10;185;204;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:38:42;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-64;-89;-24.0;;;;;;39.658725;-0.212771;5;9;198;72;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:38:45;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-64;-89;-24.0;;;;;;39.658759;-0.212796;5;7;89;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:38:48;HOME
21407.0;3;75154848.0;50592.0;;4660.0;464.0;3034.0;900 B8;-64;-89;-24.0;;;;;;39.658776;-0.212838;5;7;0;0;5000.0;5;1;none;;;;;;;;;;--;--;DATOS 3G AJUSTADOS/SIMULADOS PARA PRUEBAS VISUALES DEL SOFTWARE. No usar como medida real del TFM.;2026/05/11;21:38:50;HOME
